20532,0,2121728,90177536,7.547000
68,36896,2146304,90177536,6.727935
132,69696,2195456,90177536,13.301839
260,135296,2293760,90177536,8.459885
516,0,2756864,90177536,1.741086
1028,0,3412480,90177536,1.145595
2052,0,4723712,90177536,0.909228
4100,0,7346176,90177536,0.903059
8196,0,12591104,90177536,0.901425
16388,0,8400896,104857600,0.799750
36,40976,4235264,100663296,7.862375
68,73760,4276224,100663296,6.528774
132,139328,4358144,100663296,1.196587
260,0,4792448,100663296,1.108036
516,0,5382400,100663296,0.962075
1028,0,6562304,100663296,0.917577
2052,0,8922112,100663296,0.909363
4100,0,13641728,100663296,0.902736
8196,0,8400896,115343360,0.896657
16388,0,0,142622720,0.724844
132,32832,8437760,83886080,1.528926
244,49280,8437760,83886080,1.337883
468,82176,8437760,83886080,1.268258
916,147968,8437760,83886080,1.004693
1812,0,8717312,83886080,0.907160
3604,0,8980480,83886080,0.879604
7188,0,9506816,83886080,0.877507
14356,0,10559488,83886080,0.883550
28692,0,12664832,83886080,0.887658
16388,40976,8437760,92323840,0.777464
212,49280,8486912,83886080,1.570571
388,65792,8486912,83886080,1.811715
740,98816,8486912,83886080,1.170507
1444,164864,8486912,83886080,1.067521
2852,0,8783872,83886080,0.942796
5668,0,9048064,83886080,0.906305
11300,0,9576448,83886080,0.899528
22564,0,10633216,83886080,0.895544
8196,36896,12746752,83886080,0.892639
16388,73760,8486912,92372992,0.791843
372,82176,8585216,83886080,4.119946
676,98816,8585216,83886080,4.510776
1284,132096,8585216,83886080,12.806721
2500,198656,8585216,83886080,14.517049
4932,0,8916992,83886080,1.728303
9796,0,9183232,83886080,1.132282
19524,0,9715712,83886080,0.903921
4100,34880,10780672,83886080,0.897504
8196,69696,12910592,83886080,0.895231
16388,139328,8585216,92471296,1.051922
692,147968,8781824,83886080,5.507025
1252,164864,8781824,83886080,5.300838
2372,198656,8781824,83886080,17.220976
4612,0,9048064,83886080,7.278347
9092,0,9183232,83886080,1.725194
18052,0,9453568,83886080,1.141654
2052,33920,9994240,83886080,0.906542
4100,67712,11075584,83886080,0.899858
8196,135296,13238272,83886080,0.897553
16388,0,9052288,92667904,1.008526
1332,0,9454592,83886080,6.120484
2404,0,9472000,83886080,5.572772
4548,0,9506816,83886080,11.353682
8836,0,9576448,83886080,7.988687
17412,0,9715712,83886080,1.731622
1028,33536,9994240,83886080,1.144450
2052,66816,10551296,83886080,0.908134
4100,133376,11665408,83886080,0.904144
8196,0,14160128,83886080,0.899918
16388,0,9707776,93061120,1.039448
2612,0,10504192,83886080,6.957393
4708,0,10522624,83886080,6.104676
8900,0,10559488,83886080,12.723945
17284,0,10633216,83886080,7.906744
516,33536,10780672,83886080,1.728802
1028,66560,11075584,83886080,1.141278
2052,132608,11665408,83886080,0.908851
4100,0,13109760,83886080,0.900560
8196,0,5771776,93847552,0.900949
16388,0,11018752,93847552,1.012007
5172,0,12603392,83886080,7.799909
9316,0,12623872,83886080,6.371253
17604,0,12664832,83886080,12.564143
260,33920,12746752,83886080,8.019339
516,66816,12910592,83886080,1.734543
1028,132608,13238272,83886080,1.151887
2052,0,14157824,83886080,0.906019
4100,0,4197376,95420416,0.905462
8196,0,7345152,95420416,0.903091
16388,0,13640704,95420416,0.816466
10292,0,2121728,98566144,7.552222
18532,0,2146304,98566144,6.314011
132,34880,2195456,98566144,1.240658
260,67712,2293760,98566144,1.098957
516,133376,2490368,98566144,0.962303
1028,0,3148288,98566144,0.915943
2052,0,4197376,98566144,0.907159
4100,0,6295552,98566144,0.902881
8196,0,10491904,98566144,0.901973
16388,0,4204544,113246208,0.762993
20532,0,4227072,104857600,7.482339
68,36896,4259840,104857600,6.316486
132,69696,4325376,104857600,1.207239
260,135296,4456448,104857600,1.111651
516,0,4985088,104857600,0.962393
1028,0,5771776,104857600,0.917234
2052,0,7345152,104857600,0.908347
4100,0,10491904,104857600,0.904455
8196,0,4202496,117440512,0.900937
16388,0,8400896,125829120,0.797693
36,40976,8437760,117440512,7.766534
68,73760,8486912,117440512,6.497627
132,139328,8585216,117440512,12.862774
260,0,9052288,117440512,7.605286
516,0,9707776,117440512,1.680475
1028,0,11018752,117440512,1.145370
2052,0,13640704,117440512,0.905922
4100,0,4204544,132120576,0.902345
8196,0,8400896,138412032,0.897359
16388,0,0,167788544,0.896558
132,65600,0,117506048,1.159238
244,98432,0,117506048,1.019448
468,164096,0,117506048,2.089464
916,0,295424,117506048,2.220197
1812,0,558080,117506048,1.488007
3604,0,1083392,117506048,1.063425
7188,0,2134016,117506048,1.055050
14356,0,4235264,117506048,1.073715
28692,0,8437760,117506048,0.874939
16388,40976,0,134348800,1.038600
212,98432,0,117571584,2.312275
388,131328,0,117571584,1.651557
740,197120,0,117571584,1.075095
1444,0,328704,117571584,1.018383
2852,0,591872,117571584,0.915795
5668,0,1118208,117571584,0.880350
11300,0,2170880,117571584,0.874887
22564,0,4276224,117571584,0.879343
8196,36896,8486912,117571584,0.885370
16388,73760,0,134479872,0.822106
372,164096,0,117702656,7.855522
676,197120,0,117702656,3.788480
1284,0,263168,117702656,10.674432
2500,0,395264,117702656,11.125808
4932,0,659456,117702656,1.656144
9796,0,1187840,117702656,1.114360
19524,0,2244608,117702656,0.896920
4100,34880,4358144,117702656,0.894529
8196,69696,8585216,117702656,1.128531
16388,139328,0,134742016,1.061639
692,0,295424,117964800,9.751084
1252,0,328704,117964800,4.447664
2372,0,395264,117964800,13.219675
4612,0,528384,117964800,6.896881
9092,0,794624,117964800,1.712271
18052,0,1327104,117964800,1.131550
2052,33920,2392064,117964800,0.900604
4100,67712,4521984,117964800,0.895628
8196,135296,8781824,117964800,1.138176
16388,0,270464,135266304,1.060014
1332,0,558080,118489088,11.271033
2404,0,591872,118489088,5.078860
4548,0,659456,118489088,10.617146
8836,0,794624,118489088,7.731130
17412,0,1064960,118489088,1.723881
1028,33536,1605632,118489088,1.135592
2052,66816,2686976,118489088,0.904234
4100,133376,4849664,118489088,0.900768
8196,0,9441536,118489088,1.143916
16388,0,532736,136314880,1.037368
2612,0,1083392,119537664,12.593596
4708,0,1118208,119537664,5.607212
8900,0,1187840,119537664,12.012734
17284,0,1327104,119537664,8.263986
516,33536,1605632,119537664,1.720994
1028,66560,2162688,119537664,1.144185
2052,132608,3276800,119537664,0.906975
4100,0,5769728,119537664,0.903461
8196,0,10490368,119537664,1.147957
16388,0,1057280,138412032,1.050114
5172,0,2134016,121634816,14.197173
9316,0,2170880,121634816,5.925300
17604,0,2244608,121634816,13.270212
260,33920,2392064,121634816,7.961716
516,66816,2686976,121634816,1.720672
1028,132608,3276800,121634816,1.147880
2052,0,4720640,121634816,0.908110
4100,0,7343104,121634816,0.902604
8196,0,12588032,121634816,1.149022
16388,0,2106368,142606336,0.797658
10292,0,4235264,125829120,7.245842
18532,0,4276224,125829120,6.272291
132,34880,4358144,125829120,1.197746
260,67712,4521984,125829120,1.098517
516,133376,4849664,125829120,0.964889
1028,0,5769728,125829120,0.914823
2052,0,7343104,125829120,0.907370
4100,0,10489856,125829120,0.902876
8196,0,2103296,140509184,0.902482
16388,0,4204544,150994944,0.797284
20532,0,8437760,134217728,7.141868
68,36896,8486912,134217728,6.017206
132,69696,8585216,134217728,12.690278
260,135296,8781824,134217728,8.395327
516,0,9441536,134217728,1.724453
1028,0,10490368,134217728,1.145645
2052,0,12588032,134217728,0.908970
4100,0,2103296,148897792,0.906269
8196,0,4202496,155189248,0.904054
16388,0,8400896,167772160,1.028452
36,40976,0,167837696,16.270204
68,73760,0,167903232,6.328014
132,139328,0,168034304,8.273478
260,0,270464,168296448,7.462516
516,0,532736,168820736,1.689492
1028,0,1057280,169869312,1.140935
2052,0,2106368,171966464,0.909747
4100,0,4204544,176160768,0.902507
8196,0,8400896,184549376,1.145698
16388,0,0,218120192,0.914512
